Instance,n_jobs,n_machines,p_iterations,p_pct,p_lambda,p_tabootenure,p_cooling_r,p_max_iters_nomejor,Initial Makespan,Optimized Makespan,Time (s)
tai20_20.txt - Instance 4,20,20,2000,0.3,0.05,50,0.8,10,2773,2488,6.114445924758911
tai20_20.txt - Instance 5,20,20,2000,0.3,0.05,50,0.8,10,2679,2410,6.413060903549194
tai20_20.txt - Instance 6,20,20,2000,0.3,0.05,50,0.8,10,2297,2297,6.533015727996826
tai20_20.txt - Instance 7,20,20,2000,0.3,0.05,50,0.8,10,2870,2735,5.649888753890991
tai20_20.txt - Instance 8,20,20,2000,0.3,0.05,50,0.8,10,2621,2390,6.520893335342407
tai20_20.txt - Instance 9,20,20,2000,0.3,0.05,50,0.8,10,2689,2455,8.661770343780518
tai20_20.txt - Instance 10,20,20,2000,0.3,0.05,50,0.8,10,2691,2432,6.549612998962402
tai30_15.txt - Instance 1,30,15,2000,0.3,0.05,50,0.8,10,3120,2600,7.483146905899048
tai30_15.txt - Instance 2,30,15,2000,0.3,0.05,50,0.8,10,3071,3071,9.232348918914795
tai30_15.txt - Instance 3,30,15,2000,0.3,0.05,50,0.8,10,2795,2795,9.149705171585083
tai30_15.txt - Instance 4,30,15,2000,0.3,0.05,50,0.8,10,3068,2744,7.450407981872559
tai30_15.txt - Instance 5,30,15,2000,0.3,0.05,50,0.8,10,3114,2765,6.083210468292236
tai30_15.txt - Instance 6,30,15,2000,0.3,0.05,50,0.8,10,2967,2776,7.465380668640137
tai30_15.txt - Instance 7,30,15,2000,0.3,0.05,50,0.8,10,3144,2902,6.983606815338135
tai30_15.txt - Instance 8,30,15,2000,0.3,0.05,50,0.8,10,2463,2463,6.8995232582092285
tai30_15.txt - Instance 9,30,15,2000,0.3,0.05,50,0.8,10,3175,2723,7.366742134094238
tai30_15.txt - Instance 10,30,15,2000,0.3,0.05,50,0.8,10,2940,2634,8.45461368560791
tai30_20.txt - Instance 1,30,20,2000,0.3,0.05,50,0.8,10,3166,3166,11.21111512184143
tai30_20.txt - Instance 2,30,20,2000,0.3,0.05,50,0.8,10,3411,3264,11.1054847240448
tai30_20.txt - Instance 3,30,20,2000,0.3,0.05,50,0.8,10,3220,3097,11.383265256881714
tai30_20.txt - Instance 4,30,20,2000,0.3,0.05,50,0.8,10,3337,3216,12.915542125701904
tai30_20.txt - Instance 5,30,20,2000,0.3,0.05,50,0.8,10,3360,3226,9.983214378356934
tai30_20.txt - Instance 6,30,20,2000,0.3,0.05,50,0.8,10,3326,3326,11.435101509094238
tai30_20.txt - Instance 7,30,20,2000,0.3,0.05,50,0.8,10,3050,3050,13.114067554473877
tai30_20.txt - Instance 8,30,20,2000,0.3,0.05,50,0.8,10,3452,3116,12.865813255310059
tai30_20.txt - Instance 9,30,20,2000,0.3,0.05,50,0.8,10,3207,3207,11.199718713760376
tai30_20.txt - Instance 10,30,20,2000,0.3,0.05,50,0.8,10,3044,3044,9.968573093414307
tai50_15.txt - Instance 1,50,15,2000,0.3,0.05,50,0.8,10,4468,4239,22.062486171722412
tai50_15.txt - Instance 2,50,15,2000,0.3,0.05,50,0.8,10,4474,4130,18.28227186203003
tai50_15.txt - Instance 3,50,15,2000,0.3,0.05,50,0.8,10,3830,3830,15.23263168334961
tai50_15.txt - Instance 4,50,15,2000,0.3,0.05,50,0.8,10,4362,3874,17.27020263671875
tai50_15.txt - Instance 5,50,15,2000,0.3,0.05,50,0.8,10,4978,4104,15.571866989135742
tai50_15.txt - Instance 6,50,15,2000,0.3,0.05,50,0.8,10,4525,4399,24.47263240814209
tai50_15.txt - Instance 7,50,15,2000,0.3,0.05,50,0.8,10,4595,4268,16.155930519104004
tai50_15.txt - Instance 8,50,15,2000,0.3,0.05,50,0.8,10,4380,4211,14.657554149627686
tai50_15.txt - Instance 9,50,15,2000,0.3,0.05,50,0.8,10,4220,4098,15.016465663909912
tai50_15.txt - Instance 10,50,15,2000,0.3,0.05,50,0.8,10,4471,3986,15.517673969268799
tai50_20.txt - Instance 1,50,20,2000,0.3,0.05,50,0.8,10,4577,4510,26.99858260154724
tai50_20.txt - Instance 2,50,20,2000,0.3,0.05,50,0.8,10,4642,4642,26.999186515808105
tai50_20.txt - Instance 3,50,20,2000,0.3,0.05,50,0.8,10,4210,4210,20.784907341003418
tai50_20.txt - Instance 4,50,20,2000,0.3,0.05,50,0.8,10,4377,4137,29.513428926467896
tai50_20.txt - Instance 5,50,20,2000,0.3,0.05,50,0.8,10,4536,4380,28.277214765548706
tai50_20.txt - Instance 6,50,20,2000,0.3,0.05,50,0.8,10,4944,4384,26.102923154830933
tai50_20.txt - Instance 7,50,20,2000,0.3,0.05,50,0.8,10,4906,4818,38.75759959220886
tai50_20.txt - Instance 8,50,20,2000,0.3,0.05,50,0.8,10,4539,4413,29.606953382492065
tai50_20.txt - Instance 9,50,20,2000,0.3,0.05,50,0.8,10,4651,4651,26.682021379470825
tai50_20.txt - Instance 10,50,20,2000,0.3,0.05,50,0.8,10,4879,4687,28.182568550109863
tai100_20.txt - Instance 1,100,20,2000,0.3,0.05,50,0.8,10,7968,7968,92.58753848075867
tai100_20.txt - Instance 2,100,20,2000,0.3,0.05,50,0.8,10,7575,7575,77.45619320869446
tai100_20.txt - Instance 3,100,20,2000,0.3,0.05,50,0.8,10,8170,7918,89.47995281219482
tai100_20.txt - Instance 4,100,20,2000,0.3,0.05,50,0.8,10,8034,7960,87.84981846809387
tai100_20.txt - Instance 5,100,20,2000,0.3,0.05,50,0.8,10,8433,8149,96.31342697143555
tai100_20.txt - Instance 6,100,20,2000,0.3,0.05,50,0.8,10,7820,7788,93.3435628414154
tai100_20.txt - Instance 7,100,20,2000,0.3,0.05,50,0.8,10,8304,7921,87.36650800704956
tai100_20.txt - Instance 8,100,20,2000,0.3,0.05,50,0.8,10,7910,7675,88.00842332839966
tai100_20.txt - Instance 9,100,20,2000,0.3,0.05,50,0.8,10,7843,7739,91.03051900863647
tai100_20.txt - Instance 10,100,20,2000,0.3,0.05,50,0.8,10,7869,7588,91.3466374874115
tai15_15.txt - Instance 1,15,15,2000,0.3,0.05,20,0.9,10,1865,1692,2.587111234664917
tai15_15.txt - Instance 2,15,15,2000,0.3,0.05,20,0.9,10,1911,1745,2.559157133102417
tai15_15.txt - Instance 3,15,15,2000,0.3,0.05,20,0.9,10,1942,1779,2.904160499572754
tai15_15.txt - Instance 4,15,15,2000,0.3,0.05,20,0.9,10,1946,1771,3.193110704421997
tai15_15.txt - Instance 5,15,15,2000,0.3,0.05,20,0.9,10,1725,1721,3.4581875801086426
tai15_15.txt - Instance 6,15,15,2000,0.3,0.05,20,0.9,10,1739,1739,3.3996617794036865
tai15_15.txt - Instance 7,15,15,2000,0.3,0.05,20,0.9,10,1993,1722,2.653520345687866
tai15_15.txt - Instance 8,15,15,2000,0.3,0.05,20,0.9,10,1904,1748,3.079768419265747
tai15_15.txt - Instance 9,15,15,2000,0.3,0.05,20,0.9,10,2057,1868,2.6331629753112793
tai15_15.txt - Instance 10,15,15,2000,0.3,0.05,20,0.9,10,1808,1807,3.086958885192871
tai20_15.txt - Instance 1,20,15,2000,0.3,0.05,20,0.9,10,2225,2055,3.7829318046569824
tai20_15.txt - Instance 2,20,15,2000,0.3,0.05,20,0.9,10,2266,2108,3.799705982208252
tai20_15.txt - Instance 3,20,15,2000,0.3,0.05,20,0.9,10,2183,2092,4.354358434677124
tai20_15.txt - Instance 4,20,15,2000,0.3,0.05,20,0.9,10,2278,1922,3.878906726837158
tai20_15.txt - Instance 5,20,15,2000,0.3,0.05,20,0.9,10,2335,2076,3.799788236618042
tai20_15.txt - Instance 6,20,15,2000,0.3,0.05,20,0.9,10,2089,2069,3.766688585281372
tai20_15.txt - Instance 7,20,15,2000,0.3,0.05,20,0.9,10,2112,2074,4.216723680496216
tai20_15.txt - Instance 8,20,15,2000,0.3,0.05,20,0.9,10,2197,2044,3.836296796798706
tai20_15.txt - Instance 9,20,15,2000,0.3,0.05,20,0.9,10,2123,1999,3.7952158451080322
tai20_15.txt - Instance 10,20,15,2000,0.3,0.05,20,0.9,10,1910,1910,3.617353916168213
tai20_20.txt - Instance 1,20,20,2000,0.3,0.05,20,0.9,10,2679,2484,6.4258575439453125
tai20_20.txt - Instance 2,20,20,2000,0.3,0.05,20,0.9,10,2519,2453,6.174811124801636
tai20_20.txt - Instance 3,20,20,2000,0.3,0.05,20,0.9,10,2449,2388,6.325239181518555
tai20_20.txt - Instance 4,20,20,2000,0.3,0.05,20,0.9,10,2773,2540,7.187924385070801
tai20_20.txt - Instance 5,20,20,2000,0.3,0.05,20,0.9,10,2679,2679,8.072112798690796
tai20_20.txt - Instance 6,20,20,2000,0.3,0.05,20,0.9,10,2297,2297,6.5990824699401855
tai20_20.txt - Instance 7,20,20,2000,0.3,0.05,20,0.9,10,2870,2669,6.399389743804932
tai20_20.txt - Instance 8,20,20,2000,0.3,0.05,20,0.9,10,2621,2381,6.750051021575928
tai20_20.txt - Instance 9,20,20,2000,0.3,0.05,20,0.9,10,2689,2505,7.549450874328613
tai20_20.txt - Instance 10,20,20,2000,0.3,0.05,20,0.9,10,2691,2417,5.983325004577637
tai30_15.txt - Instance 1,30,15,2000,0.3,0.05,20,0.9,10,3120,2717,6.834157943725586
tai30_15.txt - Instance 2,30,15,2000,0.3,0.05,20,0.9,10,3071,2879,6.833226919174194
tai30_15.txt - Instance 3,30,15,2000,0.3,0.05,20,0.9,10,2795,2795,7.196392297744751
tai30_15.txt - Instance 4,30,15,2000,0.3,0.05,20,0.9,10,3068,2796,6.903260946273804
tai30_15.txt - Instance 5,30,15,2000,0.3,0.05,20,0.9,10,3114,2828,7.214944362640381
tai30_15.txt - Instance 6,30,15,2000,0.3,0.05,20,0.9,10,2967,2843,6.902401924133301
tai30_15.txt - Instance 7,30,15,2000,0.3,0.05,20,0.9,10,3144,2803,7.49727725982666
tai30_15.txt - Instance 8,30,15,2000,0.3,0.05,20,0.9,10,2463,2463,6.849347829818726
tai30_15.txt - Instance 9,30,15,2000,0.3,0.05,20,0.9,10,3175,2712,7.035116672515869
tai30_15.txt - Instance 10,30,15,2000,0.3,0.05,20,0.9,10,2940,2596,7.0058698654174805
tai30_20.txt - Instance 1,30,20,2000,0.3,0.05,20,0.9,10,3166,3166,11.225001573562622
tai30_20.txt - Instance 2,30,20,2000,0.3,0.05,20,0.9,10,3411,3165,11.070557117462158
tai30_20.txt - Instance 3,30,20,2000,0.3,0.05,20,0.9,10,3220,3220,11.195571422576904
tai30_20.txt - Instance 4,30,20,2000,0.3,0.05,20,0.9,10,3337,3282,11.866326570510864
tai30_20.txt - Instance 5,30,20,2000,0.3,0.05,20,0.9,10,3360,3149,11.167783975601196
tai30_20.txt - Instance 6,30,20,2000,0.3,0.05,20,0.9,10,3326,3164,11.274645805358887
tai30_20.txt - Instance 7,30,20,2000,0.3,0.05,20,0.9,10,3050,3050,10.807349681854248
tai30_20.txt - Instance 8,30,20,2000,0.3,0.05,20,0.9,10,3452,3191,11.79977536201477
tai30_20.txt - Instance 9,30,20,2000,0.3,0.05,20,0.9,10,3207,3134,11.599660873413086
tai30_20.txt - Instance 10,30,20,2000,0.3,0.05,20,0.9,10,3044,3044,11.54936170578003
tai50_15.txt - Instance 1,50,15,2000,0.3,0.05,20,0.9,10,4468,4215,14.936125755310059
tai50_15.txt - Instance 2,50,15,2000,0.3,0.05,20,0.9,10,4474,4348,14.462893009185791
tai50_15.txt - Instance 3,50,15,2000,0.3,0.05,20,0.9,10,3830,3830,15.538267374038696
tai50_15.txt - Instance 4,50,15,2000,0.3,0.05,20,0.9,10,4362,3931,15.577373027801514
tai50_15.txt - Instance 5,50,15,2000,0.3,0.05,20,0.9,10,4978,4109,15.282488346099854
tai50_15.txt - Instance 6,50,15,2000,0.3,0.05,20,0.9,10,4525,4100,15.489800214767456
tai50_15.txt - Instance 7,50,15,2000,0.3,0.05,20,0.9,10,4595,4140,13.671492576599121
tai50_15.txt - Instance 8,50,15,2000,0.3,0.05,20,0.9,10,4380,4134,13.368155002593994
tai50_15.txt - Instance 9,50,15,2000,0.3,0.05,20,0.9,10,4220,4001,15.385259628295898
tai50_15.txt - Instance 10,50,15,2000,0.3,0.05,20,0.9,10,4471,3869,17.148812770843506
tai50_20.txt - Instance 1,50,20,2000,0.3,0.05,20,0.9,10,4577,4577,29.197306394577026
tai50_20.txt - Instance 2,50,20,2000,0.3,0.05,20,0.9,10,4642,4642,22.599534511566162
tai50_20.txt - Instance 3,50,20,2000,0.3,0.05,20,0.9,10,4210,4210,24.348678827285767
tai50_20.txt - Instance 4,50,20,2000,0.3,0.05,20,0.9,10,4377,4320,28.31562328338623
tai50_20.txt - Instance 5,50,20,2000,0.3,0.05,20,0.9,10,4536,4276,24.64938473701477
tai50_20.txt - Instance 6,50,20,2000,0.3,0.05,20,0.9,10,4944,4452,26.38191246986389
tai50_20.txt - Instance 7,50,20,2000,0.3,0.05,20,0.9,10,4906,4662,24.16572380065918
tai50_20.txt - Instance 8,50,20,2000,0.3,0.05,20,0.9,10,4539,4530,25.832717180252075
tai50_20.txt - Instance 9,50,20,2000,0.3,0.05,20,0.9,10,4651,4651,28.215860843658447
tai50_20.txt - Instance 10,50,20,2000,0.3,0.05,20,0.9,10,4879,4700,28.532233715057373
tai100_20.txt - Instance 1,100,20,2000,0.3,0.05,20,0.9,10,7968,7968,79.68010830879211
tai100_20.txt - Instance 2,100,20,2000,0.3,0.05,20,0.9,10,7575,7482,92.26313972473145
tai100_20.txt - Instance 3,100,20,2000,0.3,0.05,20,0.9,10,8170,7887,91.12973260879517
tai100_20.txt - Instance 4,100,20,2000,0.3,0.05,20,0.9,10,8034,7681,74.04621386528015
tai100_20.txt - Instance 5,100,20,2000,0.3,0.05,20,0.9,10,8433,7920,87.4033191204071
tai100_20.txt - Instance 6,100,20,2000,0.3,0.05,20,0.9,10,7820,7820,77.99086046218872
tai100_20.txt - Instance 7,100,20,2000,0.3,0.05,20,0.9,10,8304,7790,85.66126680374146
tai100_20.txt - Instance 8,100,20,2000,0.3,0.05,20,0.9,10,7910,7910,97.13771462440491
tai100_20.txt - Instance 9,100,20,2000,0.3,0.05,20,0.9,10,7843,7780,85.37398338317871
tai100_20.txt - Instance 10,100,20,2000,0.3,0.05,20,0.9,10,7869,7656,77.29713439941406
tai15_15.txt - Instance 1,15,15,2000,0.3,0.05,20,0.8,10,1865,1731,2.5332260131835938
tai15_15.txt - Instance 2,15,15,2000,0.3,0.05,20,0.8,10,1911,1685,2.58383846282959
tai15_15.txt - Instance 3,15,15,2000,0.3,0.05,20,0.8,10,1942,1688,2.549790620803833
tai15_15.txt - Instance 4,15,15,2000,0.3,0.05,20,0.8,10,1946,1727,2.5663530826568604
tai15_15.txt - Instance 5,15,15,2000,0.3,0.05,20,0.8,10,1725,1632,2.898099660873413
tai15_15.txt - Instance 6,15,15,2000,0.3,0.05,20,0.8,10,1739,1673,2.5532584190368652
tai15_15.txt - Instance 7,15,15,2000,0.3,0.05,20,0.8,10,1993,1680,2.58223295211792
tai15_15.txt - Instance 8,15,15,2000,0.3,0.05,20,0.8,10,1904,1725,3.550017833709717
tai15_15.txt - Instance 9,15,15,2000,0.3,0.05,20,0.8,10,2057,1760,2.5157108306884766
tai15_15.txt - Instance 10,15,15,2000,0.3,0.05,20,0.8,10,1808,1663,2.819469451904297
tai20_15.txt - Instance 1,20,15,2000,0.3,0.05,20,0.8,10,2225,2061,3.9623148441314697
tai20_15.txt - Instance 2,20,15,2000,0.3,0.05,20,0.8,10,2266,2021,4.893451929092407
tai20_15.txt - Instance 3,20,15,2000,0.3,0.05,20,0.8,10,2183,1945,4.689780235290527
tai20_15.txt - Instance 4,20,15,2000,0.3,0.05,20,0.8,10,2278,2125,4.050227165222168
tai20_15.txt - Instance 5,20,15,2000,0.3,0.05,20,0.8,10,2335,2017,3.7664475440979004
tai20_15.txt - Instance 6,20,15,2000,0.3,0.05,20,0.8,10,2089,2089,5.271028757095337
tai20_15.txt - Instance 7,20,15,2000,0.3,0.05,20,0.8,10,2112,2112,3.6788601875305176
tai20_15.txt - Instance 8,20,15,2000,0.3,0.05,20,0.8,10,2197,2022,3.999561309814453
tai20_15.txt - Instance 9,20,15,2000,0.3,0.05,20,0.8,10,2123,2013,3.657289505004883
tai20_15.txt - Instance 10,20,15,2000,0.3,0.05,20,0.8,10,1910,1910,5.475841522216797
tai20_20.txt - Instance 1,20,20,2000,0.3,0.05,20,0.8,10,2679,2679,6.348069190979004
tai20_20.txt - Instance 2,20,20,2000,0.3,0.05,20,0.8,10,2519,2490,5.915876865386963
tai20_20.txt - Instance 3,20,20,2000,0.3,0.05,20,0.8,10,2449,2341,5.957601308822632
tai20_20.txt - Instance 4,20,20,2000,0.3,0.05,20,0.8,10,2773,2400,6.19660496711731
tai20_20.txt - Instance 5,20,20,2000,0.3,0.05,20,0.8,10,2679,2494,5.905359983444214
tai20_20.txt - Instance 6,20,20,2000,0.3,0.05,20,0.8,10,2297,2297,6.0724475383758545
tai20_20.txt - Instance 7,20,20,2000,0.3,0.05,20,0.8,10,2870,2781,6.152703046798706
tai20_20.txt - Instance 8,20,20,2000,0.3,0.05,20,0.8,10,2621,2446,5.896149635314941
tai20_20.txt - Instance 9,20,20,2000,0.3,0.05,20,0.8,10,2689,2555,6.012810707092285
tai20_20.txt - Instance 10,20,20,2000,0.3,0.05,20,0.8,10,2691,2474,7.066710710525513
tai30_15.txt - Instance 1,30,15,2000,0.3,0.05,20,0.8,10,3120,2852,6.88419771194458
tai30_15.txt - Instance 2,30,15,2000,0.3,0.05,20,0.8,10,3071,2802,6.803783178329468
tai30_15.txt - Instance 3,30,15,2000,0.3,0.05,20,0.8,10,2795,2793,6.766262054443359
tai30_15.txt - Instance 4,30,15,2000,0.3,0.05,20,0.8,10,3068,2701,7.3591227531433105
tai30_15.txt - Instance 5,30,15,2000,0.3,0.05,20,0.8,10,3114,2751,9.049819469451904
tai30_15.txt - Instance 6,30,15,2000,0.3,0.05,20,0.8,10,2967,2821,7.582313537597656
tai30_15.txt - Instance 7,30,15,2000,0.3,0.05,20,0.8,10,3144,2971,6.814672470092773
tai30_15.txt - Instance 8,30,15,2000,0.3,0.05,20,0.8,10,2463,2463,6.966886281967163
tai30_15.txt - Instance 9,30,15,2000,0.3,0.05,20,0.8,10,3175,2670,8.042236089706421
tai30_15.txt - Instance 10,30,15,2000,0.3,0.05,20,0.8,10,2940,2728,7.223905801773071
tai30_20.txt - Instance 1,30,20,2000,0.3,0.05,20,0.8,10,3166,3166,10.832825660705566
tai30_20.txt - Instance 2,30,20,2000,0.3,0.05,20,0.8,10,3411,3079,10.998169183731079
tai30_20.txt - Instance 3,30,20,2000,0.3,0.05,20,0.8,10,3220,3096,11.18641471862793
tai30_20.txt - Instance 4,30,20,2000,0.3,0.05,20,0.8,10,3337,3164,10.912571668624878
tai30_20.txt - Instance 5,30,20,2000,0.3,0.05,20,0.8,10,3360,3093,11.099412679672241
tai30_20.txt - Instance 6,30,20,2000,0.3,0.05,20,0.8,10,3326,3326,11.332630634307861
tai30_20.txt - Instance 7,30,20,2000,0.3,0.05,20,0.8,10,3050,3050,11.037943363189697
tai30_20.txt - Instance 8,30,20,2000,0.3,0.05,20,0.8,10,3452,3287,10.395075798034668
tai30_20.txt - Instance 9,30,20,2000,0.3,0.05,20,0.8,10,3207,3122,11.149410247802734
tai30_20.txt - Instance 10,30,20,2000,0.3,0.05,20,0.8,10,3044,3044,11.432631254196167
tai50_15.txt - Instance 1,50,15,2000,0.3,0.05,20,0.8,10,4468,4310,16.466459274291992
tai50_15.txt - Instance 2,50,15,2000,0.3,0.05,20,0.8,10,4474,4467,22.73246669769287
tai50_15.txt - Instance 3,50,15,2000,0.3,0.05,20,0.8,10,3830,3830,12.987174034118652
tai50_15.txt - Instance 4,50,15,2000,0.3,0.05,20,0.8,10,4362,3886,16.52848792076111
tai50_15.txt - Instance 5,50,15,2000,0.3,0.05,20,0.8,10,4978,4028,15.099501371383667
tai50_15.txt - Instance 6,50,15,2000,0.3,0.05,20,0.8,10,4525,4093,16.51772403717041
tai50_15.txt - Instance 7,50,15,2000,0.3,0.05,20,0.8,10,4595,4157,17.23111057281494
tai50_15.txt - Instance 8,50,15,2000,0.3,0.05,20,0.8,10,4380,4212,15.199411630630493
tai50_15.txt - Instance 9,50,15,2000,0.3,0.05,20,0.8,10,4220,3927,15.166060447692871
tai50_15.txt - Instance 10,50,15,2000,0.3,0.05,20,0.8,10,4471,4061,15.999261856079102
tai50_20.txt - Instance 1,50,20,2000,0.3,0.05,20,0.8,10,4577,4577,27.538363933563232
tai50_20.txt - Instance 2,50,20,2000,0.3,0.05,20,0.8,10,4642,4642,26.373337984085083
tai50_20.txt - Instance 3,50,20,2000,0.3,0.05,20,0.8,10,4210,4210,26.048889875411987
tai50_20.txt - Instance 4,50,20,2000,0.3,0.05,20,0.8,10,4377,4377,23.849103450775146
tai50_20.txt - Instance 5,50,20,2000,0.3,0.05,20,0.8,10,4536,4536,37.78738045692444
tai50_20.txt - Instance 6,50,20,2000,0.3,0.05,20,0.8,10,4944,4428,26.92706322669983
tai50_20.txt - Instance 7,50,20,2000,0.3,0.05,20,0.8,10,4906,4721,24.449227571487427
tai50_20.txt - Instance 8,50,20,2000,0.3,0.05,20,0.8,10,4539,4539,26.51582431793213
tai50_20.txt - Instance 9,50,20,2000,0.3,0.05,20,0.8,10,4651,4651,28.266841411590576
tai50_20.txt - Instance 10,50,20,2000,0.3,0.05,20,0.8,10,4879,4622,25.81651997566223
tai100_20.txt - Instance 1,100,20,2000,0.3,0.05,20,0.8,10,7968,7968,75.55947995185852
tai100_20.txt - Instance 2,100,20,2000,0.3,0.05,20,0.8,10,7575,7575,86.62698125839233
tai100_20.txt - Instance 3,100,20,2000,0.3,0.05,20,0.8,10,8170,7979,84.96232104301453
tai100_20.txt - Instance 4,100,20,2000,0.3,0.05,20,0.8,10,8034,7667,85.28086042404175
tai100_20.txt - Instance 5,100,20,2000,0.3,0.05,20,0.8,10,8433,7968,85.86374306678772
tai100_20.txt - Instance 6,100,20,2000,0.3,0.05,20,0.8,10,7820,7820,92.04932808876038
tai100_20.txt - Instance 7,100,20,2000,0.3,0.05,20,0.8,10,8304,7804,85.62698364257812
tai100_20.txt - Instance 8,100,20,2000,0.3,0.05,20,0.8,10,7910,7777,76.3051495552063
tai100_20.txt - Instance 9,100,20,2000,0.3,0.05,20,0.8,10,7843,7754,87.3045072555542
tai100_20.txt - Instance 10,100,20,2000,0.3,0.05,20,0.8,10,7869,7436,85.36664628982544
